sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
Anders Hejlsberg,0.4166666666666667,0.00028065624766748933,6,4,5,0.00030057108506161706,6.365520459946623e-05
Firmware,0.7378048780487805,0.0005965877639049626,82,4,5,0.0030057108506161704,0.0004024545561882092
Iterative and incremental development,0.575,0.002098228538290766,10,4,5,0.0018034265103697023,0.00020742641282092233
Ron Magers,0.5,4.696158542312388e-05,2,4,5,0.0006011421701232341,6.0491299767397605e-05
.NET Compact Framework,0.6666666666666666,4.773358861260562e-05,3,4,5,0.0006011421701232341,5.934713650678635e-05
Mainframe computer,0.7446808510638298,0.0007265160325108489,94,4,5,0.006011421701232341,0.0004302517903447433
New Year's Day,0.5,0.00010727014775597771,3,4,5,0.0006011421701232341,7.131887784409437e-05
Ticket (admission),0.8333333333333334,0.00016476578976578975,3,4,5,0.00030057108506161706,6.004715207564958e-05
Code generation (compiler),0.6171875,0.0008228060663859858,32,4,5,0.0015028554253080852,0.00021083498941692623
Peer review,0.9375,9.283315856343325e-05,8,4,5,0.0012022843402464682,0.00037953920351551577
"San Luis Obispo, California",0.875,7.54202255918503e-05,4,4,5,0.00030057108506161706,6.02200403704619e-05
Materialized view,0.6666666666666666,0.00019438123604790272,6,4,5,0.0006011421701232341,6.660081835569107e-05
Database model,0.45588235294117646,0.00032320200980813664,17,4,5,0.0006011421701232341,0.00010382948339965007
2D computer graphics,0.8636363636363636,0.00043658288014475306,11,4,5,0.0012022843402464682,0.0001422797908707662
Video game publisher,0.7678571428571429,0.00016344582732712477,14,4,5,0.0015028554253080852,0.000147981103028382
Capital market,0.8333333333333334,4.882478955412124e-05,9,4,5,0.0006011421701232341,0.00036524154717169655
Lua (programming language),0.5833333333333334,0.00021537017876990835,21,4,5,0.0018034265103697023,9.878089785053258e-05
Interest rate,0.85,9.3042267982126e-05,10,4,5,0.0009017132551848512,0.000779632771768654
Display device,0.6607142857142857,0.0005901821461351326,28,4,5,0.0024045686804929365,0.0006651061188141193
Philosophy,0.8035714285714286,0.0004563682946967588,28,4,5,0.006011421701232341,0.002483431327404641
Bay of Bengal,0.42857142857142855,1.5609655197755885e-05,7,4,5,0.0012022843402464682,0.00020312960443477597
Document-oriented database,0.5555555555555556,0.005172342657773893,9,3,5,0.0015028554253080852,0.00010032087023079331
Kazakhstani tenge,0.9444444444444444,0.00011723261045884552,18,4,5,0.004809137360985873,0.00010292869506151938
Automated pool cleaner,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
Daughterboard,0.42857142857142855,9.681992258071448e-05,7,4,5,0.00030057108506161706,7.99334400729748e-05
Framebuffer,0.75,5.501621796132912e-05,4,4,5,0.00030057108506161706,6.312418382502424e-05
Spanish missions in California,0.4166666666666667,5.967184060829546e-05,3,4,5,0.0006011421701232341,6.903635182680168e-05
Sound,0.8235294117647058,0.00027748802141765817,17,4,5,0.0030057108506161704,0.0005222292136042626
Grammar,0.7727272727272727,0.0005021540778918468,22,4,5,0.003907424105801022,0.0015364627139776456
Peabody Award,0.5,0.00021367521367521368,1,4,4,0.00030057108506161706,6.057844049893109e-05
Computer mouse,0.7950819672131147,0.0011347078756767963,122,4,5,0.0069131349564171924,0.0009261867097778618
MS-DOS,0.42736486486486486,0.00045304748606161206,74,4,5,0.0030057108506161704,0.00025521675544775617
Iteration,0.9375,0.0024415319702798337,8,3,5,0.0006011421701232341,8.169931657704881e-05
Market (economics),0.8478260869565217,0.00045234470908405144,23,4,5,0.0027051397655545534,0.0022619709384626863
Youth,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
JavaScript framework,0.46875,0.0016037314368274028,16,3,5,0.00030057108506161706,5.442566626302035e-05
Unified Modeling Language,0.7142857142857143,0.0004914529914529914,7,4,5,0.0021039975954313195,0.00015291239196281792
Game programmer,0.8181818181818182,0.0001128137726557899,11,4,5,0.0006011421701232341,6.921706082550515e-05
NACDA Directors' Cup,0.45,2.6678752134572612e-05,5,4,5,0.00030057108506161706,5.9490846026966855e-05
Costa Rican colón,0.9444444444444444,0.00011723261045884552,18,4,5,0.004809137360985873,0.00010292869506151938
Copyleft,0.545,0.002151713933476744,25,4,5,0.0021039975954313195,0.00015536505652536184
Venture capital,0.6666666666666666,0.0008695771665344929,12,4,5,0.0024045686804929365,0.00021629279030922907
Automata theory,0.5909090909090909,0.0006677849703758325,11,4,5,0.0015028554253080852,0.00017837948004446625
Blend word,0.8,0.0003667254132018733,10,4,5,0.0009017132551848512,0.0002020362387911777
Ronald Reagan,0.6428571428571429,0.00017294428063733256,7,4,5,0.0006011421701232341,8.543781813993014e-05
Laptop,0.7269736842105263,0.0011306801122144246,152,4,5,0.007514277126540426,0.0005828486282168916
Telephone,0.7,0.000829513800465835,65,4,5,0.0069131349564171924,0.001582558489341011
European Currency Unit,0.9444444444444444,0.0001172326104588455,18,4,5,0.004809137360985873,0.00010292869506151938
Service-oriented architecture,0.725,0.000696198922039791,20,4,5,0.0018034265103697023,0.0002248028913839973
News Corp,0.875,0.0008676739926739926,4,4,5,0.0009017132551848512,0.00012003498783545479
Dynamic random-access memory,0.765625,0.0013542083365946042,32,3,5,0.0021039975954313195,0.00027486744318494744
Myanmar,0.575,3.009322231290195e-05,10,4,5,0.0021039975954313195,0.000742617574990617
Disassembler,0.6666666666666666,0.0002825032873109796,3,4,5,0.00030057108506161706,5.722782722043843e-05
Real-time communication,0.46875,0.0016037314368274028,16,3,5,0.00030057108506161706,5.442566626302035e-05
Graphic designer,0.8181818181818182,0.00023059373898400335,11,4,5,0.0009017132551848512,0.00012815737997639326
Software development,0.6818181818181818,0.008869253365031493,110,4,5,0.006011421701232341,0.0009488010605263924
Open format,0.7321428571428571,0.0005621972864117229,14,4,5,0.0018034265103697023,0.00011168909962662082
Monaca (mobile application development tool),0.5,0.0016873374210330731,3,3,5,0.00030057108506161706,5.5823544598268273e-05
Application software,0.692286036036036,0.017361896641563894,444,3,5,0.022843402464682895,0.0020640694750597302
Black hat,1.0,0.00034340659340659343,1,4,4,0.00030057108506161706,6.483427397372532e-05
Namespace,0.8671875,0.0005115585644091068,32,4,5,0.0015028554253080852,0.00021106145126660608
Reflection (computer programming),0.875,0.00037646327949531616,12,4,5,0.0009017132551848512,0.00010540267690079794
Jawed Karim,0.3,3.893151316737456e-05,5,4,5,0.0006011421701232341,6.812330614095299e-05
Trailer (promotion),0.625,3.548884055176961e-05,4,4,5,0.00030057108506161706,6.074373185352672e-05
Mickey Mouse,0.2916666666666667,0.00016407203907203909,3,4,5,0.0006011421701232341,9.211511300112862e-05
David Filo,0.3125,7.040407758111108e-05,4,4,5,0.00030057108506161706,6.645110592576748e-05
Robotic lawn mower,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
Halloween,0.5,9.083359285788436e-05,2,4,5,0.00030057108506161706,5.437026595768071e-05
Comment (computer programming),0.45535714285714285,0.0009024428521707123,28,4,5,0.0009017132551848512,0.0001615476057546626
Powerflasher FDT,0.35,5.383219161150242e-05,5,4,5,0.00030057108506161706,5.4636646600525554e-05
Breakfast television,0.4107142857142857,0.003528853690890728,7,3,5,0.0024045686804929365,0.00022665080887795673
Fragment identifier,1.0,0.002958579881656805,1,3,3,0.00030057108506161706,5.505291429831963e-05
Organization of World Heritage Cities,0.8333333333333334,4.0648651759762874e-05,3,4,5,0.00030057108506161706,6.348345446443337e-05
Binary file,0.7916666666666666,0.0004831875896013818,18,4,5,0.0018034265103697023,0.00021274261751448527
E!,0.3482142857142857,0.00012295217465595334,14,4,5,0.0006011421701232341,0.00014392290230561458
Web server,0.7364583333333333,0.010767279206692237,240,3,5,0.0063119927862939585,0.0005306376755538239
Combined statistical area,0.7285714285714285,0.0002713266369486679,35,4,5,0.003907424105801022,0.00048560325401295155
Doctor (title),0.4375,1.7083694619926505e-05,4,4,5,0.00030057108506161706,5.568649471588696e-05
Method (computer programming),0.41517857142857145,0.0007973225971290494,56,4,5,0.0030057108506161704,0.00035520960981321495
International Technology Roadmap for Semiconductors,0.30357142857142855,8.38902123867987e-05,7,4,5,0.0012022843402464682,0.00010292747515755605
Erie Canal,0.5833333333333334,0.00010049780795047525,9,4,5,0.0006011421701232341,8.581474626202039e-05
Netscape,0.38839285714285715,0.0007543490384225515,28,4,5,0.0027051397655545534,0.00015384558689358123
MemSQL,0.84375,0.0002584519450580719,16,4,5,0.00030057108506161706,9.547264726631282e-05
Program (machine),0.9042553191489362,0.0007110238711651152,47,4,5,0.0006011421701232341,0.00021982521748649666
Observation,0.5625,0.00016602345317848417,12,4,5,0.0015028554253080852,0.0010672940560060235
World population,0.8571428571428571,0.0003072616979791631,35,4,5,0.0036068530207394047,0.00229394003966401
List of most popular websites,0.75,0.005500639711166027,2,3,5,0.0006011421701232341,7.807294722756843e-05
ASP.NET AJAX,0.625,0.00026419861130604934,2,4,5,0.00030057108506161706,5.408836867409797e-05
United States,0.7039951573849879,0.0139022974129793,413,4,5,0.08025247971145176,0.011253793179307867
Memory card,0.6428571428571429,0.00011914472414374518,14,4,5,0.0012022843402464682,0.00017626673935626253
IPhone 5,0.6195652173913043,0.00014157414126348547,23,4,5,0.0009017132551848512,0.00011541955287189303
Data remanence,0.9,0.00019424446806596882,10,4,5,0.0006011421701232341,8.345421430293093e-05
Euphemism,1.0,0.0003176022250202265,7,4,5,0.0009017132551848512,0.0001441986408099265
Object model,1.0,0.00013548247243899418,3,4,5,0.0006011421701232341,6.482625379903904e-05
Canvas element,0.5,0.0003514401252721534,8,4,5,0.0006011421701232341,6.57310636781772e-05
Economies of scale,0.8611111111111112,0.0003824254898751458,18,4,5,0.0012022843402464682,0.0005044440478784678
Array data type,0.6351351351351351,0.001805958587207257,37,3,5,0.0015028554253080852,0.00013712564909518064
Boston,0.6911764705882353,0.00034692745761374943,17,4,5,0.0030057108506161704,0.0002272016715879895
Korean language,0.5833333333333334,0.00011221579576301905,18,4,5,0.0024045686804929365,0.00021611360763061692
Structured document,0.3541666666666667,0.0035095436463503647,36,3,5,0.0006011421701232341,9.646300688460999e-05
Board of directors,0.6666666666666666,0.0012314717644449761,30,4,5,0.0021039975954313195,0.0011972279665107305
Navigation bar,0.6057692307692307,0.0005539298100365357,26,4,5,0.00030057108506161706,7.294253815412186e-05
Intangible cultural heritage,1.0,3.642191142191142e-05,2,4,5,0.0006011421701232341,0.00011181908501160979
Chief information officer,1.0,0.00033795569509855226,2,4,5,0.0006011421701232341,7.644634038035047e-05
Brick and mortar,0.5,0.0002773964099916392,40,4,5,0.0009017132551848512,0.00019262585178902493
Linguistics,0.75,0.0027160631384841034,85,4,5,0.011722272317403064,0.005406359745535778
CNBC,0.3854166666666667,0.00018984738957748403,12,4,5,0.0009017132551848512,6.815194713372424e-05
Copyright,0.6866666666666666,0.008198857778422629,75,3,5,0.007213706041478809,0.001422881701396295
Green Climate Fund,0.5,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Post Office Protocol,0.5972222222222222,0.00016035252974635404,9,4,5,0.0006011421701232341,6.792321499144848e-05
Differential equation,0.4861111111111111,0.00031999532944838887,9,4,5,0.0012022843402464682,0.00022784872425154112
Process (computing),0.75,0.0017257635406920555,70,4,5,0.004809137360985873,0.0004244328705085881
Cyrix,0.78125,4.782544547231611e-05,8,4,5,0.00030057108506161706,6.070666346253093e-05
Sybase,0.84375,0.0002584519450580719,16,4,5,0.00030057108506161706,9.547264726631282e-05
User interface,0.6904761904761905,0.005999400980225002,126,3,5,0.011722272317403064,0.0008953162595664865
Cable television,0.6206395348837209,0.0010559725196671948,86,4,5,0.010519987977156597,0.0007842892629154148
ICloud,0.375,4.352980911324054e-05,14,4,5,0.0006011421701232341,9.087676791504491e-05
Alliance Healthcare,0.16666666666666666,0.0012686965811965812,6,4,5,0.0009017132551848512,9.099262180728711e-05
History of Korea,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Lake Michigan,0.49324324324324326,0.0007077188204381316,37,4,5,0.004508566275924256,0.00047957928896711233
Touchscreen,0.6610576923076923,0.0011837636042506656,156,4,5,0.008115419296663661,0.001413295673538323
Mobile network operator,0.6875,0.0024709764097224857,24,3,5,0.0033062819356777877,0.00020155768713809991
Application-specific integrated circuit,0.625,0.00028777704824084916,4,4,5,0.0006011421701232341,7.294899747174155e-05
Russell 1000 Index,0.7,7.404626872330221e-05,5,4,5,0.00030057108506161706,6.168221816201746e-05
Hybrid vehicle,0.85,9.215723356543169e-05,10,4,5,0.00030057108506161706,8.629756078783361e-05
Autocode,0.45588235294117646,0.00011403923402251163,17,4,5,0.0006011421701232341,6.934812855010365e-05
Video game developer,0.484375,0.0003213721088377648,16,4,5,0.0015028554253080852,0.00016378735771551537
Internet Protocol,0.7282608695652174,0.0005935166946337805,46,4,5,0.005410279531109107,0.0004614400198558286
Algebraic equation,0.5833333333333334,0.00019599541083916086,6,4,5,0.0015028554253080852,0.00012846438506812193
Video game addiction,1.0,0.00016160310277957336,2,4,5,0.0006011421701232341,8.286828799115297e-05
Distributed development,0.46875,0.0016037314368274028,16,3,5,0.00030057108506161706,5.442566626302035e-05
Nonviolent resistance,1.0,1.1690572331304597e-05,4,4,5,0.00030057108506161706,7.993068368877161e-05
Late night television in the United States,0.5,0.00021367521367521368,1,4,4,0.00030057108506161706,6.057844049893109e-05
Thai baht,0.9444444444444444,0.00011723261045884553,18,4,5,0.004809137360985873,0.00010292869506151938
Belgium,0.6666666666666666,0.00039563424531784347,9,4,5,0.0021039975954313195,0.00041903519437280344
List of art mediums,1.0,5.5891809104271704e-05,3,4,5,0.00030057108506161706,6.713695639634263e-05
Chicago metropolitan area,0.4574468085106383,0.005407050274915778,47,3,5,0.0024045686804929365,0.0004332292206155122
Rockefeller Center Christmas Tree,0.3333333333333333,0.0001802150840612379,3,4,5,0.00030057108506161706,6.312352593738495e-05
Gross metropolitan product,0.7272727272727273,0.00030846921721980065,22,4,5,0.0009017132551848512,0.00022470131591237425
Language,0.753968253968254,0.0022278310389902013,63,4,5,0.007213706041478809,0.00613730791352808
European University Association,0.875,1.7083694619926505e-05,4,4,5,0.0006011421701232341,7.769639733915734e-05
News presenter,0.4166666666666667,0.0009631777687333241,9,4,5,0.0024045686804929365,0.00014912805493233098
SimilarWeb,0.7,0.0019019059090829428,5,4,5,0.0006011421701232341,8.857944487087444e-05
Explicit and implicit methods,0.6,0.00018166247332914,5,4,5,0.00030057108506161706,5.705607393646415e-05
Later Silla,0.75,2.0812520812520813e-05,2,4,5,0.0006011421701232341,7.955627671403184e-05
Free software movement,0.5,0.0008640868934986582,7,4,5,0.0009017132551848512,9.110103708127832e-05
Control character,0.8571428571428571,0.00019531038269052334,7,4,5,0.0006011421701232341,0.000157091027278469
Computer programming,0.8378839590443686,0.014381497429351285,293,3,5,0.017132551848512173,0.0023242086449545346
Institutional investor,0.95,0.00010909683553707083,10,4,5,0.00030057108506161706,9.469732857230717e-05
CPU cache,0.8068181818181818,0.0002692903222473931,22,4,5,0.0015028554253080852,0.00019482863090239847
Apache License,0.5234375,0.0053222165145094405,16,3,5,0.0030057108506161704,0.0001560260279664982
WLUP-FM,0.375,5.4788516326977855e-05,2,4,5,0.0006011421701232341,6.922517012635214e-05
History of the Scheme programming language,0.4230769230769231,0.00012848670059796333,13,4,5,0.00030057108506161706,6.16373357420897e-05
Tim Berners-Lee,0.4473684210526316,0.0023563837563293382,76,4,5,0.0024045686804929365,0.0002984733061625573
Image hosting service,0.875,8.015672775398175e-05,4,4,5,0.00030057108506161706,5.852555191543535e-05
Fiscal year,0.7142857142857143,5.2469427667009386e-05,14,4,5,0.0006011421701232341,0.0001008122966795449
C++11,0.6346153846153846,0.00011899668037078986,26,4,5,0.0009017132551848512,8.01695109235052e-05
Component-based software engineering,0.8214285714285714,0.002219197702901183,56,4,5,0.005410279531109107,0.00034864055210821114
Delegation (object-oriented programming),0.20833333333333334,8.513340473142687e-05,12,4,5,0.0006011421701232341,7.179598125108753e-05
Single-player video game,0.6666666666666666,0.00020220276799224167,6,4,5,0.0006011421701232341,7.850270529656626e-05
Hong Kong Stock Exchange,0.8333333333333334,9.868748112146623e-05,9,4,5,0.0006011421701232341,7.69633460103246e-05
